ID_Prestamo,ID_Cliente,Nombre_Cliente,Apellido_Cliente,Lugar_Trabajo,Ciudad,Region,Latitud,Longitud,Monto_Prestamo,Tasa_Interes_Anual,Garantia,Valor_Garantia,Fecha_Inicio,Fecha_Termino,Monto_Pagado,Saldo_Pendiente,Estado_Pago,Tiempo en Meses del prest,Tiempo_del_Prestamo,Tiene_Atrasos,Estado
1017,191,Ana,Díaz,Empresa T,Dajabón,Noroeste,19.5477,-71.7069,1500,7.83,Libros,2000,3/30/2024,11/30/2024,1018.97,481.03,Pendiente,3,"3 meses, 26 días",No,Normal (OK)
1018,174,Sofía,Ortega,Empresa L,Dajabón,Noroeste,19.5477,-71.7069,56250,6.81,Electrónica,75000,3/4/2024,7/4/2026,35460.56,20789.44,Pendiente,3,"3 meses, 22 días",No,Normal (OK)
1019,152,Carlos,Hernández,Empresa Q,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,60000,11.66,Joyas,80000,5/30/2024,11/30/2024,52449.58,7550.42,Pendiente,1,"1 mes, 25 días",No,Normal (OK)
1020,144,Javier,Flores,Empresa C,Salcedo,Cibao Norte,19.3827,-70.4165,150000,5.85,Arte,200000,5/13/2024,5/13/2025,145133.97,4866.03,Pendiente,1,"1 mes, 12 días",No,Normal (OK)
1021,103,Diego,Luna,Empresa W,Santo Domingo,Metropolitana,18.4861,-69.9312,187500,12.25,Propiedad,250000,1/25/2024,5/25/2025,65597.7,121902.3,Pendiente,5,"5 meses, 1 día",No,Normal (OK)
1022,186,Lucía,Mendoza,Empresa M,San Juan de la Maguana,Sur,18.8061,-71.2296,56250,13.12,Electrónica,75000,1/24/2024,10/24/2024,14391.01,41858.99,Pendiente,5,"5 meses, 2 días",No,Normal (OK)
1023,118,Ricardo,Peralta,Empresa R,Sabana de la Mar,Este,19.061,-69.3707,75000,13.35,Oro,100000,2/9/2024,8/9/2025,51869.49,23130.51,Pendiente,4,"4 meses, 16 días",No,Normal (OK)
1024,82,Andrés,Luna,Empresa Z,Samaná,Noreste,19.2126,-69.332,60000,14.42,Joyas,80000,5/17/2024,6/17/2026,68652,0,Pagado,1,"1 mes, 8 días",No,Normal (OK)
1025,195,Alejandra,Ramírez,Empresa P,Mao,Noroeste,19.5576,-71.0777,37500,5.71,Electrodomésticos,50000,4/25/2024,2/25/2026,39641.25,0,Pagado,2,"2 meses, 0 día",No,Normal (OK)
1026,92,Juan,Mendoza,Empresa M,San Cristóbal,Sur,18.4161,-70.1098,22500,10.46,Bienes Raíces,30000,5/18/2024,1/18/2026,24853.5,0,Pagado,1,"1 mes, 7 días",No,Normal (OK)
1027,59,Ricardo,Mendoza,Empresa S,Barahona,Sur,18.2085,-71.1001,56250,13.99,Electrónica,75000,4/30/2024,8/30/2025,64119.38,0,Pagado,2,"2 meses, 25 días",No,Normal (OK)
1028,58,Andrés,Flores,Empresa B,San Pedro de Macorís,Este,18.4534,-69.3067,1500,7.62,Libros,2000,5/25/2024,8/25/2025,1614.3,0,Pagado,1,"1 mes, 0 día",No,Normal (OK)
1029,131,Roberto,González,Empresa O,Sabana de la Mar,Este,19.061,-69.3707,135000,9.68,Maquinaria,180000,4/25/2024,2/25/2025,148068,0,Pagado,2,"2 meses, 0 día",No,Normal (OK)
1030,30,Juan,Gómez,Empresa S,Puerto Plata,Cibao Norte,19.793,-70.6884,60000,9.74,Joyas,80000,6/6/2024,8/6/2026,30080.67,29919.33,Pendiente,0,18 días,No,Normal (OK)
1031,48,Valentina,Mendoza,Empresa I,Pedernales,Suroeste,18.0374,-71.7414,135000,13.71,Maquinaria,180000,3/23/2024,9/23/2024,153508.5,0,Pagado,3,"3 meses, 3 días",No,Normal (OK)
1032,126,Juan,Luna,Empresa J,Higuey,Este,18.615,-68.7076,150000,11.55,Arte,200000,5/10/2024,5/10/2026,112256.43,37743.57,Pendiente,1,"1 mes, 15 días",No,Normal (OK)
1033,23,Fernando,Santos,Empresa V,Monte Plata,Este,18.8076,-69.7844,90000,14.56,Inventario,120000,4/8/2024,12/8/2025,103104,0,Pagado,2,"2 meses, 17 días",No,Normal (OK)
1034,48,Valentina,Mendoza,Empresa I,Pedernales,Suroeste,18.0374,-71.7414,750,8.25,Plantas,1000,1/1/2024,12/1/2025,811.88,0,Pagado,5,"5 meses, 25 días",No,Normal (OK)
1035,34,Luis,Pérez,Empresa R,La Romana,Este,18.4274,-68.9729,135000,12.46,Maquinaria,180000,4/7/2024,5/7/2026,24522.18,110477.82,Pendiente,2,"2 meses, 18 días",No,Normal (OK)
1036,84,Pedro,Flores,Empresa P,Sabana de la Mar,Este,19.061,-69.3707,112500,11.12,Automóvil,150000,4/14/2024,10/14/2026,125010,0,Pagado,2,"2 meses, 11 días",No,Normal (OK)
1037,156,Sofía,Peralta,Empresa U,Monte Cristi,Noroeste,19.8676,-71.6505,60000,12.27,Instrumentos Musicales,80000,3/18/2024,2/18/2026,67362,0,Pagado,3,"3 meses, 8 días",No,Normal (OK)
1038,51,Juan,Cruz,Empresa I,Nagua,Noreste,19.3764,-69.8474,60000,9.13,Joyas,80000,2/10/2024,7/10/2026,65478,0,Pagado,4,"4 meses, 15 días",No,Normal (OK)
1039,146,Laura,Peralta,Empresa E,Hato Mayor del Rey,Este,18.7647,-69.2574,56250,13.43,Electrónica,75000,4/3/2024,12/3/2024,37837.47,18412.53,Pendiente,2,"2 meses, 22 días",No,Normal (OK)
1040,74,Roberto,Díaz,Empresa N,Jarabacoa,Cibao Norte,19.1199,-70.6483,22500,11.27,Bienes Raíces,30000,2/12/2024,7/12/2025,25035.75,0,Pagado,4,"4 meses, 13 días",No,Normal (OK)
1041,132,Sofía,Santos,Empresa D,Moca,Cibao Norte,19.4054,-70.526,75000,5.35,Oro,100000,2/28/2024,10/28/2024,79012.5,0,Pagado,4,"4 meses, 27 días",No,Normal (OK)
1042,179,Luis,Pérez,Empresa I,Hato Mayor del Rey,Este,18.7647,-69.2574,150000,11.74,Arte,200000,1/26/2024,8/26/2024,167610,0,Pagado,5,"5 meses, 0 día",No,Normal (OK)
1043,180,Fernando,González,Empresa H,Salvaleón de Higüey,Este,18.615,-68.7076,45000,13.19,Herramientas,60000,1/15/2024,2/15/2025,50935.5,0,Pagado,5,"5 meses, 11 días",No,Normal (OK)
1044,148,Fernando,Cruz,Empresa O,Moca,Cibao Norte,19.4054,-70.526,3750,10.66,Ropa,5000,3/7/2024,6/7/2025,4149.75,0,Pagado,3,"3 meses, 19 días",No,Normal (OK)
1045,188,Lucía,Flores,Empresa I,Samaná,Noreste,19.2126,-69.332,112500,11.69,Equipo Informático,150000,1/21/2024,6/21/2026,25773.01,86726.99,Pendiente,5,"5 meses, 5 días",No,Normal (OK)
1046,143,Gabriela,Martínez,Empresa E,Samaná,Noreste,19.2126,-69.332,150000,11.37,Arte,200000,5/10/2024,12/10/2025,1277.43,148722.57,Pendiente,1,"1 mes, 15 días",No,Normal (OK)
1047,184,Diego,Flores,Empresa D,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,75000,10.01,Oro,100000,4/18/2024,8/18/2026,22721.73,52278.27,Pendiente,2,"2 meses, 7 días",No,Normal (OK)
1048,189,Roberto,González,Empresa G,Pedernales,Suroeste,18.0374,-71.7414,135000,10.98,Maquinaria,180000,1/1/2024,2/1/2026,82285.47,52714.53,Pendiente,5,"5 meses, 25 días",No,Normal (OK)
1049,50,Ricardo,Ortega,Empresa P,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,150000,11.64,Arte,200000,2/19/2024,8/19/2026,167460,0,Pagado,4,"4 meses, 6 días",No,Normal (OK)
1050,21,Carlos,Martínez,Empresa R,Santa Cruz de Barahona,Sur,18.2085,-71.1001,22500,13.66,Bienes Raíces,30000,1/8/2024,8/8/2025,25573.5,0,Pagado,5,"5 meses, 18 días",No,Normal (OK)
1051,130,Luis,Torres,Empresa F,San Juan de la Maguana,Sur,18.8061,-71.2296,135000,11.14,Maquinaria,180000,1/3/2024,3/3/2026,99260,35740,Pendiente,5,"5 meses, 23 días",No,Normal (OK)
1052,55,Valentina,Pérez,Empresa D,Salvaleón de Higüey,Este,18.615,-68.7076,37500,7.44,Electrodomésticos,50000,4/5/2024,8/5/2026,36048.24,1451.76,Pendiente,2,"2 meses, 20 días",No,Normal (OK)
1053,40,Lucía,Peralta,Empresa F,Neiba,Suroeste,18.4884,-71.4197,187500,14.6,Propiedad,250000,4/8/2024,12/8/2025,5899.14,181600.86,Pendiente,2,"2 meses, 17 días",No,Normal (OK)
1054,176,Gabriela,Ramírez,Empresa Q,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,187500,12.04,Propiedad,250000,4/14/2024,1/14/2026,210075,0,Pagado,2,"2 meses, 11 días",No,Normal (OK)
1055,101,Ricardo,Díaz,Empresa T,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,1500,12.64,Libros,2000,6/5/2024,12/5/2024,1689.6,0,Pagado,0,19 días,No,Normal (OK)
1056,194,Carlos,Martínez,Empresa O,Salvaleón de Higüey,Este,18.615,-68.7076,90000,14.49,Inventario,120000,5/10/2024,12/10/2025,18039.37,71960.63,Pendiente,1,"1 mes, 15 días",No,Normal (OK)
1057,57,Marta,Díaz,Empresa G,Higuey,Este,18.615,-68.7076,150000,13.18,Vehículo,200000,2/22/2024,2/22/2026,47338.58,102661.42,Pendiente,4,"4 meses, 3 días",No,Normal (OK)
1058,24,Valentina,Flores,Empresa X,Puerto Plata,Cibao Norte,19.793,-70.6884,750,10.95,Plantas,1000,4/30/2024,3/30/2025,832.13,0,Pagado,2,"2 meses, 25 días",No,Normal (OK)
1059,63,María,Hernández,Empresa G,Jarabacoa,Cibao Norte,19.1199,-70.6483,750,9.35,Plantas,1000,4/27/2024,9/27/2025,820.13,0,Pagado,2,"2 meses, 28 días",No,Normal (OK)
1060,90,Lucía,Pérez,Empresa Y,Bonao,Cibao Norte,18.9427,-70.4094,112500,13.57,Automóvil,150000,2/13/2024,1/13/2026,100081.01,12418.99,Pendiente,4,"4 meses, 12 días",No,Normal (OK)
1061,168,Sofía,Martínez,Empresa G,Samaná,Noreste,19.2126,-69.332,90000,5.07,Inventario,120000,5/22/2024,7/22/2025,94563,0,Pagado,1,"1 mes, 3 días",No,Normal (OK)
1062,51,Juan,Cruz,Empresa I,Nagua,Noreste,19.3764,-69.8474,135000,9.45,Maquinaria,180000,2/18/2024,5/18/2025,128948.65,6051.35,Pendiente,4,"4 meses, 7 días",No,Normal (OK)
1063,113,Gabriela,Luna,Empresa W,Mao,Noroeste,19.5576,-71.0777,135000,5.3,Maquinaria,180000,2/5/2024,11/5/2024,24518.45,110481.55,Pendiente,4,"4 meses, 20 días",No,Normal (OK)
1064,198,Valentina,Luna,Empresa S,San Juan de la Maguana,Sur,18.8061,-71.2296,45000,13.21,Herramientas,60000,1/29/2024,8/29/2025,35370.16,9629.84,Pendiente,5,"5 meses, 27 días",No,Normal (OK)
1065,94,Juan,Pérez,Empresa S,Santo Domingo,Metropolitana,18.4861,-69.9312,135000,6.3,Maquinaria,180000,3/13/2024,10/13/2024,55004.88,79995.12,Pendiente,3,"3 meses, 13 días",No,Normal (OK)
1066,7,Marta,Mendoza,Empresa H,Jimaní,Suroeste,18.4911,-71.8501,112500,12.7,Automóvil,150000,2/10/2024,9/10/2024,126787.5,0,Pagado,4,"4 meses, 15 días",No,Normal (OK)
1067,60,Valentina,Peralta,Empresa K,Hato Mayor del Rey,Este,18.7647,-69.2574,22500,14.09,Bienes Raíces,30000,2/2/2024,7/2/2026,6046.87,16453.13,Pendiente,4,"4 meses, 23 días",No,Normal (OK)
1068,113,Gabriela,Luna,Empresa W,Mao,Noroeste,19.5576,-71.0777,45000,7.11,Herramientas,60000,2/11/2024,7/11/2025,6219.4,38780.6,Pendiente,4,"4 meses, 14 días",No,Normal (OK)
1069,177,Valentina,Rodríguez,Empresa W,San Juan de la Maguana,Sur,18.8061,-71.2296,750,9.96,Plantas,1000,5/9/2024,4/9/2025,824.7,0,Pagado,1,"1 mes, 16 días",No,Normal (OK)
1070,158,Javier,Díaz,Empresa A,Santa Cruz de Barahona,Sur,18.2085,-71.1001,3750,12.02,Ropa,5000,3/2/2024,7/2/2026,4200.75,0,Pagado,3,"3 meses, 24 días",No,Normal (OK)
1071,151,Juan,González,Empresa X,Neiba,Suroeste,18.4884,-71.4197,67500,11.28,Muebles,90000,3/5/2024,6/5/2025,75114,0,Pagado,3,"3 meses, 21 días",No,Normal (OK)
1072,129,Valentina,Sánchez,Empresa D,San Pedro de Macorís,Este,18.4534,-69.3067,67500,8.72,Muebles,90000,5/7/2024,1/7/2026,73386,0,Pagado,1,"1 mes, 18 días",No,Normal (OK)
1073,168,Sofía,Martínez,Empresa G,Samaná,Noreste,19.2126,-69.332,90000,13.34,Inventario,120000,4/2/2024,6/2/2025,102006,0,Pagado,2,"2 meses, 23 días",No,Normal (OK)
1074,92,Juan,Mendoza,Empresa M,San Cristóbal,Sur,18.4161,-70.1098,75000,11.34,Colecciones,100000,1/1/2024,10/1/2024,69817.67,5182.33,Pendiente,5,"5 meses, 25 días",No,Normal (OK)
1075,138,Fernando,Martínez,Empresa Y,Cotuí,Cibao Norte,19.0595,-70.1515,187500,10.58,Propiedad,250000,5/5/2024,4/5/2025,147034.95,40465.05,Pendiente,1,"1 mes, 20 días",No,Normal (OK)
1076,117,Ricardo,Martínez,Empresa S,Sabana de la Mar,Este,19.061,-69.3707,45000,14.69,Herramientas,60000,2/9/2024,6/9/2026,20376.82,24623.18,Pendiente,4,"4 meses, 16 días",No,Normal (OK)
1077,96,Sofía,Sánchez,Empresa Z,Moca,Cibao Norte,19.4054,-70.526,112500,8.66,Automóvil,150000,2/1/2024,4/1/2025,122242.5,0,Pagado,4,"4 meses, 24 días",No,Normal (OK)
1078,98,Ana,Torres,Empresa C,Monte Cristi,Noroeste,19.8676,-71.6505,750,10.51,Plantas,1000,4/9/2024,1/9/2025,633.09,116.91,Pendiente,2,"2 meses, 16 días",No,Normal (OK)
1079,111,Lucía,Mendoza,Empresa G,Pedernales,Suroeste,18.0374,-71.7414,3750,12.18,Ropa,5000,2/14/2024,11/14/2024,4206.75,0,Pagado,4,"4 meses, 11 días",No,Normal (OK)
1080,195,Alejandra,Ramírez,Empresa P,Mao,Noroeste,19.5576,-71.0777,60000,7.93,Joyas,80000,3/14/2024,6/14/2025,64758,0,Pagado,3,"3 meses, 12 días",No,Normal (OK)
1081,175,Valentina,Cruz,Empresa D,Higuey,Este,18.615,-68.7076,90000,8.91,Inventario,120000,2/17/2024,11/17/2024,98019,0,Pagado,4,"4 meses, 8 días",No,Normal (OK)
1082,106,Roberto,Díaz,Empresa D,Mao,Noroeste,19.5576,-71.0777,37500,13.54,Electrodomésticos,50000,5/17/2024,6/17/2025,31520.76,5979.24,Pendiente,1,"1 mes, 8 días",No,Normal (OK)
1083,31,Fernando,Ramírez,Empresa V,San Pedro de Macorís,Este,18.4534,-69.3067,45000,7.45,Herramientas,60000,4/15/2024,6/15/2026,48352.5,0,Pagado,2,"2 meses, 10 días",No,Normal (OK)
1084,73,Roberto,Rojas,Empresa Z,Dajabón,Noroeste,19.5477,-71.7069,90000,9.04,Inventario,120000,6/3/2024,11/3/2026,98136,0,Pagado,0,21 días,No,Normal (OK)
1085,180,Fernando,González,Empresa H,Salvaleón de Higüey,Este,18.615,-68.7076,2250,11,Mascotas,3000,4/29/2024,5/29/2025,2097.98,152.02,Pendiente,2,"2 meses, 26 días",No,Normal (OK)
1086,190,Sofía,Sánchez,Empresa L,San Cristóbal,Sur,18.4161,-70.1098,37500,13.13,Electrodomésticos,50000,6/9/2024,10/9/2026,42423.75,0,Pagado,0,15 días,No,Normal (OK)
1087,183,Marta,Ramírez,Empresa Y,Monte Plata,Este,18.8076,-69.7844,1500,6.51,Libros,2000,5/19/2024,12/19/2024,1322.26,177.74,Pendiente,1,"1 mes, 6 días",No,Normal (OK)
1088,77,Isabel,Díaz,Empresa N,Higuey,Este,18.615,-68.7076,135000,13.02,Maquinaria,180000,4/22/2024,3/22/2025,53311.65,81688.35,Pendiente,2,"2 meses, 3 días",No,Normal (OK)
1089,114,Roberto,Gómez,Empresa G,Monte Plata,Este,18.8076,-69.7844,150000,9.75,Arte,200000,2/19/2024,4/19/2025,23128.29,126871.71,Pendiente,4,"4 meses, 6 días",No,Normal (OK)
1090,169,Ricardo,Cruz,Empresa A,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,56250,12.7,Electrónica,75000,5/25/2024,10/25/2025,19470.83,36779.17,Pendiente,1,"1 mes, 0 día",No,Normal (OK)
1091,193,Fernando,Mendoza,Empresa Z,Santo Domingo,Metropolitana,18.4861,-69.9312,150000,6.73,Arte,200000,1/25/2024,4/25/2025,33605.68,116394.32,Pendiente,5,"5 meses, 1 día",No,Normal (OK)
1092,133,Isabel,Ortega,Empresa J,San Cristóbal,Sur,18.4161,-70.1098,56250,13.2,Electrónica,75000,6/14/2024,11/14/2026,37422.78,18827.22,Pendiente,0,10 días,No,Normal (OK)
1093,99,Isabel,Ramírez,Empresa H,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,60000,13.7,Instrumentos Musicales,80000,1/8/2024,3/8/2026,68220,0,Pagado,5,"5 meses, 18 días",No,Normal (OK)
1094,42,Alejandra,Ramírez,Empresa L,Santa Cruz de Barahona,Sur,18.2085,-71.1001,56250,6.21,Electrónica,75000,3/23/2024,11/23/2024,53351.63,2898.37,Pendiente,3,"3 meses, 3 días",No,Normal (OK)
1095,118,Ricardo,Peralta,Empresa R,Sabana de la Mar,Este,19.061,-69.3707,135000,12.1,Maquinaria,180000,3/21/2024,9/21/2025,151335,0,Pagado,3,"3 meses, 5 días",No,Normal (OK)
1096,156,Sofía,Peralta,Empresa U,Monte Cristi,Noroeste,19.8676,-71.6505,75000,10.86,Colecciones,100000,3/19/2024,3/19/2025,18717.78,56282.22,Pendiente,3,"3 meses, 7 días",No,Normal (OK)
1097,79,Alejandra,Mendoza,Empresa X,Higuey,Este,18.615,-68.7076,187500,13.9,Propiedad,250000,1/10/2024,4/10/2026,213562.5,0,Pagado,5,"5 meses, 16 días",No,Normal (OK)
1098,58,Andrés,Flores,Empresa B,San Pedro de Macorís,Este,18.4534,-69.3067,45000,7.32,Herramientas,60000,2/20/2024,10/20/2025,48294,0,Pagado,4,"4 meses, 5 días",No,Normal (OK)
1099,128,Luis,Rodríguez,Empresa K,Bonao,Cibao Norte,18.9427,-70.4094,135000,8.33,Maquinaria,180000,4/3/2024,5/3/2026,86583.85,48416.15,Pendiente,2,"2 meses, 22 días",No,Normal (OK)
1100,115,Diego,Rojas,Empresa U,Dajabón,Noroeste,19.5477,-71.7069,37500,8.53,Electrodomésticos,50000,1/18/2024,8/18/2024,40698.75,0,Pagado,5,"5 meses, 8 días",No,Normal (OK)
1101,171,Pedro,Torres,Empresa I,Salvaleón de Higüey,Este,18.615,-68.7076,187500,6.03,Propiedad,250000,1/3/2024,6/3/2025,8227.45,179272.55,Pendiente,5,"5 meses, 23 días",No,Normal (OK)
1102,184,Diego,Flores,Empresa D,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,75000,12.7,Oro,100000,3/1/2024,8/1/2026,61008.87,13991.13,Pendiente,3,"3 meses, 25 días",No,Normal (OK)
1103,135,Carlos,Sánchez,Empresa J,La Vega,Cibao Norte,19.2239,-70.5293,112500,7.12,Equipo Informático,150000,5/24/2024,2/24/2026,120510,0,Pagado,1,"1 mes, 1 día",No,Normal (OK)
1104,163,Pedro,Mendoza,Empresa H,El Seibo,Este,18.7649,-69.0386,75000,12.73,Oro,100000,6/6/2024,2/6/2026,55035.36,19964.64,Pendiente,0,18 días,No,Normal (OK)
1105,180,Fernando,González,Empresa H,Salvaleón de Higüey,Este,18.615,-68.7076,750,6.66,Plantas,1000,5/11/2024,9/11/2025,799.95,0,Pagado,1,"1 mes, 14 días",No,Normal (OK)
1106,155,Roberto,Díaz,Empresa E,Barahona,Sur,18.2085,-71.1001,75000,8.48,Oro,100000,5/18/2024,8/18/2025,61057.76,13942.24,Pendiente,1,"1 mes, 7 días",No,Normal (OK)
1107,115,Diego,Rojas,Empresa U,Dajabón,Noroeste,19.5477,-71.7069,112500,11.29,Automóvil,150000,3/17/2024,4/17/2026,125201.25,0,Pagado,3,"3 meses, 9 días",No,Normal (OK)
1108,165,Valentina,Sánchez,Empresa M,Neiba,Suroeste,18.4884,-71.4197,150000,11.41,Vehículo,200000,6/8/2024,11/8/2026,167115,0,Pagado,0,16 días,No,Normal (OK)
1109,22,Juan,Gómez,Empresa P,Mao,Noroeste,19.5576,-71.0777,750,12.43,Plantas,1000,4/30/2024,3/30/2025,843.23,0,Pagado,2,"2 meses, 25 días",No,Normal (OK)
1110,74,Roberto,Díaz,Empresa N,Jarabacoa,Cibao Norte,19.1199,-70.6483,22500,14.33,Bienes Raíces,30000,1/21/2024,12/21/2024,25724.25,0,Pagado,5,"5 meses, 5 días",No,Normal (OK)
1111,83,Sofía,González,Empresa E,Sabana de la Mar,Este,19.061,-69.3707,60000,6.4,Instrumentos Musicales,80000,4/26/2024,8/26/2025,63840,0,Pagado,2,"2 meses, 29 días",No,Normal (OK)
1112,199,Roberto,Hernández,Empresa K,Baní,Sur,18.2866,-70.3313,150000,10.15,Vehículo,200000,5/23/2024,3/23/2025,105318.22,44681.78,Pendiente,1,"1 mes, 2 días",No,Normal (OK)
1113,187,Andrés,Sánchez,Empresa K,Pedernales,Suroeste,18.0374,-71.7414,112500,7.82,Equipo Informático,150000,5/20/2024,8/20/2026,121297.5,0,Pagado,1,"1 mes, 5 días",No,Normal (OK)
1114,3,Lucía,Rojas,Empresa R,El Seibo,Este,18.7649,-69.0386,750,5.95,Plantas,1000,1/16/2024,11/16/2025,794.63,0,Pagado,5,"5 meses, 10 días",No,Normal (OK)
1115,198,Valentina,Luna,Empresa S,San Juan de la Maguana,Sur,18.8061,-71.2296,67500,5.19,Muebles,90000,3/11/2024,1/11/2026,71003.25,0,Pagado,3,"3 meses, 15 días",No,Normal (OK)
1116,164,Ana,Flores,Empresa O,Azua,Sur,18.4544,-70.7292,3750,14.95,Ropa,5000,2/12/2024,6/12/2026,2491.06,1258.94,Pendiente,4,"4 meses, 13 días",No,Normal (OK)
1117,140,María,Cruz,Empresa D,Sabana de la Mar,Este,19.061,-69.3707,75000,13.68,Colecciones,100000,4/10/2024,10/10/2025,58109.81,16890.19,Pendiente,2,"2 meses, 15 días",No,Normal (OK)
1118,145,María,Santos,Empresa A,Baní,Sur,18.2866,-70.3313,135000,7.26,Maquinaria,180000,2/11/2024,8/11/2025,123261.28,11738.72,Pendiente,4,"4 meses, 14 días",No,Normal (OK)
1119,78,María,Peralta,Empresa Z,Jimaní,Suroeste,18.4911,-71.8501,1500,6.07,Libros,2000,2/8/2024,3/8/2025,1591.05,0,Pagado,4,"4 meses, 17 días",No,Normal (OK)
1120,151,Juan,González,Empresa X,Neiba,Suroeste,18.4884,-71.4197,60000,7.76,Joyas,80000,1/8/2024,8/8/2024,64656,0,Pagado,5,"5 meses, 18 días",No,Normal (OK)
1121,168,Sofía,Martínez,Empresa G,Samaná,Noreste,19.2126,-69.332,75000,12.4,Colecciones,100000,1/9/2024,1/9/2026,84300,0,Pagado,5,"5 meses, 17 días",No,Normal (OK)
1122,19,Isabel,Mendoza,Empresa G,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,67500,5.01,Muebles,90000,1/7/2024,6/7/2025,70881.75,0,Pagado,5,"5 meses, 19 días",No,Normal (OK)
1123,140,María,Cruz,Empresa D,Sabana de la Mar,Este,19.061,-69.3707,112500,14.14,Equipo Informático,150000,3/21/2024,8/21/2025,102637.2,9862.8,Pendiente,3,"3 meses, 5 días",No,Normal (OK)
1124,198,Valentina,Luna,Empresa S,San Juan de la Maguana,Sur,18.8061,-71.2296,60000,10.94,Joyas,80000,2/22/2024,7/22/2026,50573.08,9426.92,Pendiente,4,"4 meses, 3 días",No,Normal (OK)
1125,136,Gabriela,López,Empresa X,San Francisco de Macorís,Cibao Norte,19.3012,-70.2537,2250,8.81,Mascotas,3000,4/15/2024,6/15/2026,2448.23,0,Pagado,2,"2 meses, 10 días",No,Normal (OK)
1126,63,María,Hernández,Empresa G,Jarabacoa,Cibao Norte,19.1199,-70.6483,22500,12.5,Bienes Raíces,30000,1/30/2024,7/30/2024,20290.87,2209.13,Pendiente,5,"5 meses, 26 días",No,Normal (OK)
1127,87,María,Torres,Empresa H,Puerto Plata,Cibao Norte,19.793,-70.6884,75000,14.4,Oro,100000,5/17/2024,6/17/2025,28422.15,46577.85,Pendiente,1,"1 mes, 8 días",No,Normal (OK)
1128,174,Sofía,Ortega,Empresa L,Dajabón,Noroeste,19.5477,-71.7069,112500,9.97,Equipo Informático,150000,2/21/2024,2/21/2025,123716.25,0,Pagado,4,"4 meses, 4 días",No,Normal (OK)
1129,160,Gabriela,Ramírez,Empresa D,Salcedo,Cibao Norte,19.3827,-70.4165,750,7.35,Plantas,1000,3/14/2024,8/14/2026,805.13,0,Pagado,3,"3 meses, 12 días",No,Normal (OK)
1130,91,Alejandra,Cruz,Empresa E,Dajabón,Noroeste,19.5477,-71.7069,150000,6.26,Arte,200000,5/27/2024,12/27/2025,48334.31,101665.69,Pendiente,1,"1 mes, 28 días",No,Normal (OK)
1131,120,Diego,Peralta,Empresa Y,Santo Domingo,Metropolitana,18.4861,-69.9312,67500,9.78,Muebles,90000,1/27/2024,2/27/2025,74101.5,0,Pagado,5,"5 meses, 29 días",No,Normal (OK)
1132,165,Valentina,Sánchez,Empresa M,Neiba,Suroeste,18.4884,-71.4197,1500,9.6,Libros,2000,2/14/2024,7/14/2025,1644,0,Pagado,4,"4 meses, 11 días",No,Normal (OK)
1133,147,Sofía,Hernández,Empresa W,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,75000,13.83,Colecciones,100000,5/24/2024,4/24/2026,49139.56,25860.44,Pendiente,1,"1 mes, 1 día",No,Normal (OK)
1134,19,Isabel,Mendoza,Empresa G,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,60000,14.08,Joyas,80000,3/24/2024,7/24/2026,10810.99,49189.01,Pendiente,3,"3 meses, 2 días",No,Normal (OK)
1135,200,Carlos,Rodríguez,Empresa T,Moca,Cibao Norte,19.4054,-70.526,60000,12.37,Instrumentos Musicales,80000,3/29/2024,5/29/2025,67422,0,Pagado,3,"3 meses, 27 días",No,Normal (OK)
1136,65,Javier,Santos,Empresa J,Sabana de la Mar,Este,19.061,-69.3707,90000,12.14,Inventario,120000,1/27/2024,7/27/2025,26597.16,63402.84,Pendiente,5,"5 meses, 29 días",No,Normal (OK)
1137,75,Isabel,Torres,Empresa M,Puerto Plata,Cibao Norte,19.793,-70.6884,37500,7.13,Electrodomésticos,50000,1/28/2024,4/28/2026,40173.75,0,Pagado,5,"5 meses, 28 días",No,Normal (OK)
1138,119,Laura,López,Empresa O,San Juan de la Maguana,Sur,18.8061,-71.2296,67500,13.92,Muebles,90000,4/25/2024,9/25/2025,2001.31,65498.69,Pendiente,2,"2 meses, 0 día",No,Normal (OK)
1139,90,Lucía,Pérez,Empresa Y,Bonao,Cibao Norte,18.9427,-70.4094,750,12.11,Plantas,1000,3/4/2024,2/4/2025,32.6,717.4,Pendiente,3,"3 meses, 22 días",No,Normal (OK)
1140,1,Alejandra,González,Empresa Z,Santo Domingo,Metropolitana,18.4861,-69.9312,45000,8.43,Herramientas,60000,3/1/2024,1/1/2026,48793.5,0,Pagado,3,"3 meses, 25 días",No,Normal (OK)
1141,87,María,Torres,Empresa H,Puerto Plata,Cibao Norte,19.793,-70.6884,60000,6.87,Instrumentos Musicales,80000,2/8/2024,6/8/2025,64122,0,Pagado,4,"4 meses, 17 días",No,Normal (OK)
